ID,output,accel_phone_x_mean,accel_phone_y_mean,accel_phone_z_mean,gyro_phone_x_mean,gyro_phone_y_mean,gyro_phone_z_mean,accel_phone_x_std,accel_phone_y_std,accel_phone_z_std,gyro_phone_x_std,gyro_phone_y_std,gyro_phone_z_std,accel_phone_x_max,accel_phone_y_max,accel_phone_z_max,gyro_phone_x_max,gyro_phone_y_max,gyro_phone_z_max,accel_phone_x_min,accel_phone_y_min,accel_phone_z_min,gyro_phone_x_min,gyro_phone_y_min,gyro_phone_z_min
1600,L,1.6711736372469217,6.921261808696869,6.022854043428407,-0.0010056225874344592,-0.0019700335984504207,-0.0025217948461140026,0.2105834332733805,0.21851260744939696,0.20160203981573582,0.026665852032282767,0.03251797790691733,0.022638946421146597,2.118393,7.7447357000000006,6.7413025,0.52822876,0.18012999999999998,0.20315552,-0.5037689000000001,6.4742584,4.7010803,-0.20706177,-1.0400848,-0.33630370000000004
1600,M,-1.5260232991037381,9.46953235628883,1.0901913066896893,0.0033052249000039167,-0.002211712063016811,0.007784346033166947,1.9738170804707582,2.099391532617731,1.7046637321740132,0.47178474838613205,0.7153503900487316,0.36937105788132285,13.034134,19.105148,10.703552,1.8608398000000002,3.6202087,2.916809,-11.219696,-3.694336,-6.126739499999999,-2.4786377,-3.3297272000000007,-1.7455139
1600,O,-1.5341875442314128,9.634917284602475,0.08219353507116174,-0.0032811825540341893,-0.00013815417072008884,-0.0072574974819067046,1.7038771475861605,0.9987692459664823,1.392817561357262,0.27766115807233305,0.7060806958041203,0.22705317930980018,4.4559326,17.243682999999997,5.445801,1.8902588,3.3498992999999997,1.0980682,-9.344421,5.5261383,-15.955322,-1.1243591,-2.3003235,-1.4695435
1600,P,-4.0363489497646885,8.856215192753215,-0.904283161566985,0.009042751356722702,-0.0313994335610056,-0.005437159820035557,1.742257527198734,1.262135301105075,1.6928713540777078,0.3594719828962638,0.6140914519725724,0.27043412281148943,3.826767,17.524368,8.172028,2.4175415,4.518661499999999,1.3617706,-11.532653999999999,2.925003,-9.983398,-2.1368256000000003,-3.4389800000000004,-1.585083
1600,Q,1.9941854579904814,9.313293292751178,1.4079205021858405,0.0012034782020394971,-0.0016419440057588255,-0.001939785322002796,0.2363733466813633,0.12810829736014986,0.5355626332246677,0.04312127006490558,0.031796835308296134,0.023997002847358513,2.8409271,9.645142,4.388168299999999,0.29823303,0.20344543,0.17993164,1.2680053999999998,7.994919,0.15652466,-0.25733948,-0.19664001,-0.12690735
1600,R,3.656581755891412,7.1813176078365535,4.725899844388471,0.0016761495831019847,-0.00024160534571869116,3.244147727262364e-05,0.36830120786632853,0.3297260478137745,0.327319463441608,0.06674744915472909,0.07031302753547933,0.05373286502380966,4.486923,9.019592,6.809021,0.37030029999999997,0.45446777,0.3193512,2.2893220000000003,5.957947,3.1477814,-0.61390686,-0.6031951999999999,-0.36805725
1600,S,-1.7205867316684236,9.656372197844355,0.03060126659666007,0.0017140749276327752,-1.7083838850137873e-05,0.0004897600890582624,0.4742303660838203,0.22459080298728282,0.6213243386741248,0.11241808135557335,0.18120217563163538,0.07659276041965576,1.1403351000000002,13.584503,3.1788025,0.72850037,1.00177,0.64105225,-5.5582123,7.560561999999999,-2.8493347,-0.8894042999999999,-1.0840758999999998,-0.3807373
1601,A,2.961899978512837,9.076365411461383,1.0071327240013286,0.015459377872584286,-0.0339820426251995,-0.0993424620164583,3.365297537585894,4.924654300355456,4.29363251858302,1.7736762979315923,1.3114196593437393,0.8560237822535174,19.612701,19.612701,19.612701,5.1649346,5.9694757,3.414439,-6.649296799999999,-12.584522,-12.537237,-4.882906,-4.964399,-2.803776
1601,B,1.899033733835727,8.472571268623037,0.7938151427785017,0.05246840741901117,-0.12892038531384176,-0.15051057956454003,5.942339365842283,9.638626383370323,7.136855035284346,2.4526423286467467,3.201093971084902,2.1638338718695493,19.612701,19.612701,19.612701,8.7061405,8.722385000000001,7.249391,-19.6133,-14.055160999999998,-19.6133,-5.840845,-8.72638,-6.119944
1601,C,-0.49539430748115176,-9.624370187925043,-1.9539759553473814,-0.0011449822309223842,0.046043989729592075,0.01772324815749007,2.5109439828392626,3.318606997342056,2.912556574006941,1.0941667747345676,1.2865388908648447,0.9141568945779547,17.228676,5.48332,13.626598999999999,4.869856400000001,7.111439,4.0605216,-19.320010999999997,-19.6133,-19.6133,-4.3769054,-7.0938625,-3.1401334
1601,D,-7.609986442606965,1.2504194635247197,5.848080186610523,-0.015813722166384176,-0.005541453262819772,-0.01111974567584579,0.07499428592110692,0.07860679891422241,0.050432756276174634,0.027990304919342752,0.020959875833467034,0.02342299146537359,-5.345654,3.067571,6.739678,0.515588,0.5209143,0.43409526,-9.090185,0.35913026,4.3436804,-0.49188587,-0.5190501000000001,-0.42876893
1601,E,0.8621170332584231,9.679312674866987,0.5296897992713435,-0.013635255163835043,-0.005948041370317014,-0.009748374129181957,0.1697296486825339,0.03891664503198669,0.2955059328667321,0.025529460291850475,0.08867138530678123,0.016146415069003668,1.8764555,9.946711,1.7794904999999999,0.1717739,1.5869777,0.11504856,-0.83497787,9.372701,-0.7344214,-0.1984055,-0.80400836,-0.18988339999999998
1601,F,-5.164251944291704,-0.4556858189484805,8.183870611549487,-0.013362504013487002,-0.005747197331465308,-0.008469277468468178,0.1390345986032214,0.10798534935899692,0.07269208788953893,0.024145929743787094,0.04501075697136534,0.03445336376555059,-2.5510217999999996,2.0248961,9.330803,0.44368264,1.0530138999999998,0.6247775999999999,-7.767389,-2.5629928,6.7426705,-0.54621434,-0.95927066,-0.57577544
1601,G,-4.248502027367485,0.942558278467513,8.601891347416233,-0.013869641653670375,-0.00668312281586604,-0.011052797859804881,0.11241023044325474,0.1507684016574469,0.05919953518302549,0.06582476040062714,0.02191766736697601,0.13392637423608555,-3.3764230000000004,1.8417397,9.131485000000001,0.42903525,0.19307919,0.65460503,-5.6784476999999995,0.16579847,7.969100500000001,-0.35579833,-0.23409186,-0.86233157
1601,H,-1.0258388821750901,0.7513477994982055,9.577655266511533,-0.012519041730977606,-0.006155084326508538,-0.003231038504424733,0.2510521725829123,0.67457942895786,0.09956092339564544,0.03779287446242134,0.02594055493220675,0.06557121230109465,-0.027533319,3.70802,12.7497225,0.55127436,0.3291667,0.9243832000000001,-3.1848867000000003,-2.1212628,7.821258500000001,-0.44208476,-0.36272255,-0.64075655
1601,I,-4.390385147539902,0.4487992625310297,8.601008550842167,-0.015207234598984626,-0.005928263985954319,-0.011417292381591705,0.16690334315283814,0.15776938608208713,0.11662585035028167,0.026317922645929078,0.03299395692274726,0.03316984017486733,-1.9183542000000002,4.0892963,10.615890499999999,0.19973709,0.8274442,0.6508765999999999,-5.8274870000000005,-1.42455,5.7562594,-0.629305,-0.5685849000000001,-0.24394555
1601,J,-2.2694810436341344,0.20135926428155307,9.369712329977864,-0.01235813064533038,-0.007158057480767196,-0.007941180438687395,0.27236334956640285,0.2586444649843868,0.09422082826960627,0.03989230379568643,0.02941308452635274,0.06805181646141477,-0.43754035,2.4181437000000003,11.824364,0.6460829,0.45886266,0.6543386999999999,-3.5176809999999996,-1.3652935,7.1909847000000005,-0.38083205,-0.3368899,-0.54941016
1601,K,-2.3987352840377083,1.0290477901097546,9.228747893924655,-0.01199928289722392,-0.006474020679064323,-0.007522219647059897,0.12425400529482568,0.14013921575893623,0.07947604553445385,0.03008582511643109,0.03255768780811369,0.06061607904046426,0.87567925,3.6984432000000003,10.548254,0.5547365,0.63649553,1.4727281,-3.4554317,-1.8537107,7.374739599999999,-0.6380934,-0.9321064,-0.5837649
1601,L,-3.236929788388398,2.616562983549086,8.627088385103049,-0.009642343623467073,-0.006077332511487494,-0.003673757161618257,0.22009315204869742,0.15635361983894586,0.09104330137727537,0.046256346492610616,0.05177806860087891,0.11089209300892287,0.4914099,4.132391999999999,10.263943,0.52357745,0.7946873000000001,0.81226414,-4.401141,-0.7942764,7.6614455999999995,-0.5334312,-0.84581995,-0.54168695
1601,M,1.7179138739183717,9.185743763541621,1.2443153580134494,-0.01731709932069596,0.04351919238047433,-0.06115153980120569,2.7620888458872233,2.8278579999388618,3.043691019192764,1.2263427633604054,1.632752955938598,0.8560609485747086,19.612701,19.612701,19.612701,5.617672,8.722385000000001,5.321528400000001,-16.579248,-19.6133,-19.6133,-6.402506,-8.72638,-5.5098142999999995
1601,O,1.0096905926883148,9.619524676167288,0.6879026525145155,-0.018900354111166248,-0.021647011999822573,-0.013605269460855874,1.0259426177635071,0.6172894362262386,1.2178287216601864,0.2736534659884327,0.9588777631115761,0.2021751298234477,7.1514807000000005,19.612701,16.769586999999998,2.0833909999999998,8.722385000000001,1.9220034,-6.0525417,-2.6880897999999998,-10.235211999999999,-4.2743735,-4.539092,-1.7379789
1601,P,3.4599138979710937,8.847300151726444,1.1508543025439122,-0.006351441082828644,0.01032339525943692,-0.053105652888592265,2.442802516127675,2.4980880880980445,2.716855538579474,0.9245929023225393,1.1132583990592544,0.5132154168684294,19.612701,19.612701,17.768568,6.8539114,8.722385000000001,8.703211,-13.436857999999999,-12.126033,-15.198392000000002,-4.733502400000001,-7.7189064,-3.3433325
1601,Q,-3.6896869185006627,0.9252468396371288,8.842465484607372,-0.01696093002488574,-0.005218992944854773,-0.010114403756116138,0.5306493952292624,0.5981691067842828,0.3236940586651014,0.06482219512288519,0.11596904197342267,0.09976782721109732,1.8124107,8.523358,13.820529,0.49534798,4.137221,3.4176347000000002,-6.9252286,-7.6027875,4.200028400000001,-1.8282601000000003,-3.0602384,-0.8093347
1601,R,-7.708748044279366,3.2368460321285912,4.886043695787147,-0.0134441216635077,-0.006372808803294898,-0.014445907225538734,0.0920087537545804,0.06940411802396494,0.07045279047143983,0.01636327190233906,0.019409732403031135,0.012440049162920283,-7.016806599999999,3.685275,5.3971290000000005,0.24501082,0.11025487,0.047936900000000005,-8.356961,2.553416,4.336498000000001,-0.08894958,-0.24101609,-0.15845808
1601,S,1.238121655451406,9.51410682380936,1.0008106761381537,-0.012973154658727509,-0.006374465771718032,-0.008304386955256033,1.2032017473409737,0.7288740855599035,1.1909643248092994,0.2705413822377166,0.5904442544436184,0.23493037619052337,9.673772,18.87828,14.203003,4.042679,6.0373864,4.2602587,-10.417769999999999,-4.8057612999999995,-16.97489,-2.4863272000000003,-4.4749099999999995,-2.6977822999999996
1602,A,0.8107101352680048,-9.752137598143918,0.23646814522540044,0.025721554691818402,0.06802702049697373,0.16435170724432577,2.7841893904126636,4.233606273881541,4.210788589656383,1.8354653587938285,1.2462198102156505,0.6122533077228705,16.171035999999997,4.76149,19.047028,4.3389893,4.1096954,1.8819580000000002,-15.131423999999999,-19.360977,-11.531630999999999,-2.7006377999999995,-3.1147156000000003,-1.9724578999999998
1602,B,0.7353124800022958,-8.940859215172765,-0.012953608875895908,0.007664879170784283,-0.027211399990722626,0.025660867798456003,4.4146652209164445,8.97538400126594,6.630294088395915,2.8331073852870072,1.3578308259745813,0.9542146698680042,19.044586,19.029266,19.246399,6.790863000000001,5.46875,2.7542725,-19.564467999999998,-19.386353,-19.753006,-4.850052,-5.861862,-2.0868073000000003
1602,C,1.0694507475815025,-8.894028356388493,1.7939031729786206,0.03400474750160409,-0.1871780564009695,0.06095432174281985,2.978978758078237,3.833749144210337,3.2826061848690724,1.7451786595786412,1.2077841200482506,0.5956559019466242,19.215164,18.145111,18.780334,5.9755400000000005,5.835022,3.8506927,-19.272582999999997,-19.386353,-16.156006,-8.240326,-6.760650599999999,-3.5350952000000007
1602,D,-4.246167332894734,-1.5507391465089577,8.13209032365621,-0.004101818177093569,0.0017205706290986278,-0.00016570043116054836,0.1955652300066313,0.23071796275290787,0.10779828271795151,0.019757870501112725,0.026075607220134335,0.03845356378531213,-2.9924927,-0.29919434,8.971328999999999,0.20973206,0.41276549999999995,0.42288208,-5.0906067,-2.5309448,7.519164999999999,-0.19152832,-0.26771545,-0.26148987
1602,E,-1.1776785845642053,9.672828721830388,-1.3841064695336138,-0.004407464222863259,-0.003794282436731573,-0.007809229378666578,1.0593186552967238,0.16646409508892243,0.6541500002390075,0.10652144487376261,0.15319406352158355,0.0785669432699468,2.1629028,11.008682,3.3357239,1.0854492,1.0621185,0.997818,-6.3060455,7.6512910000000005,-3.3845214999999995,-1.1244965,-1.2572021,-0.42271423
1602,F,-1.5375713267207618,-0.6966592310940111,9.03692255906549,0.0018180789383107343,0.0027522682633619954,-0.0025453618327329736,0.3118582483276915,0.2533900917855003,0.11768420185951427,0.035692569406228655,0.05373097621491212,0.06617809140458666,4.577774,0.2838745,9.660294,0.9169463999999999,1.3710632,0.5842285,-2.1821747000000005,-6.565262,5.6497498,-0.19410706,-0.48286438,-0.79904175
1602,G,0.303175697180622,-0.8254848163651372,9.029698706330157,0.0072759505086008635,0.006315343562405894,0.0020149038667974886,0.37075369253080676,0.7413588627283813,0.6408447295554912,0.13273992709678348,0.11733765228086658,0.19386375484861754,3.8209839999999997,1.57164,14.055832,2.3117827999999996,2.9864349999999997,1.0702972,-5.1607056,-11.291718,-2.7963562,-0.6481781,-0.8961334000000001,-1.6402435000000002
1602,H,-1.8276999808930734,-1.6430604021584898,8.87221189458671,-0.0004295342824861765,0.0008134157491496788,0.0025273045370390918,0.15226741999542814,0.1667305211055464,0.11571889648563354,0.02786534806068684,0.026721254609480216,0.07098070364458892,0.120010376,0.015533446999999999,11.695084,0.21577454,0.25672913,0.4051361,-3.1783905,-4.5100403,6.9362639999999995,-0.4275818,-0.18774414,-0.43957520000000005
1602,I,-0.8227482040351113,-1.526388344693083,8.99638113125789,0.001045901977998041,0.00011334735697116546,0.0025228476903026275,0.2640413125660981,0.2849127058034115,0.07799516556894727,0.051532165479108646,0.051125555534510675,0.21211227889644327,0.41012573,0.6438446,10.342895500000001,0.18801879999999999,0.17628479,0.72006226,-2.0225983,-3.2361298,7.944350999999999,-0.22138977,-0.19407654,-0.6197815
1602,J,-1.4509725022897908,-1.6793404561436156,8.934124171546792,0.0009134289953553681,1.7484834175732e-05,0.0015972015074103185,0.20442679971108238,0.22547901074162435,0.07636632854042408,0.026991293565991926,0.028577445263397533,0.07989121138097931,1.826889,0.35890198,10.033813,0.44311523,0.41125488,0.6991272,-4.249237,-6.8645935,7.9168243,-0.27723694,-0.24505615,-0.56248474
1602,K,-1.9749365199444455,-2.768636310413459,8.574553259234534,-0.00079063117060447,0.0006374423198851929,0.00017466201310307336,0.4670100159164027,0.36633967090875974,0.16558273143729568,0.06237966894019729,0.07772587443088028,0.1645394846554819,1.8111724999999999,1.0680083999999999,12.318756,0.5398407,0.80430603,0.8825073,-4.5158234,-4.5557555999999995,4.2702637,-0.6902008000000001,-0.46223450000000005,-0.57688904
1602,L,-3.718431268662572,-1.9093879525573507,8.302489203749326,0.0010047927444558709,0.00025273838306500384,-0.003232161227484437,0.11580787321801397,0.32999766858032087,0.08168384947601463,0.025796319331316316,0.022397288620588963,0.05329182562363127,-2.6169586,-0.48187256,9.291641,0.29719543,0.43908690000000006,0.45791626,-5.237167400000001,-3.5864562999999996,7.1631927,-0.27671814,-0.21731567,-1.1028136999999998
1602,M,1.9512858708554965,-9.117037950003077,1.1685185679209689,-0.046994325254701604,0.062241801659596356,0.014434587786424778,3.7028763704034873,3.669212267853018,3.697774786811143,1.4586333287422064,1.3551027640745124,0.9704077168603696,19.250153,10.343048,19.246399,6.039749,6.8199309999999995,4.9944153,-18.627121,-19.386353,-17.608520000000002,-4.6052550000000005,-5.5715485000000005,-4.956497
1602,O,1.271352825947208,-9.420822350436737,-0.3232357973101144,0.0053174377866758386,0.015401513644941132,-0.011288853284805295,1.823788214920318,1.288201544277319,1.9516863725385374,0.6711927216212386,0.9156023707696369,0.37098132191079397,11.333084,14.514969,9.812241,4.600525,4.3232726999999995,2.352188,-8.302017,-19.370224,-15.911102,-3.5101776,-3.9659882000000004,-3.6792907999999995
1602,P,1.7286916861232373,-9.257999112919931,0.6962021141879307,-0.003207004863732708,0.022164085219795453,-0.004933005450412717,2.169554937804991,1.479376465505544,2.122259434410631,0.5908385317317543,0.7854618258324673,0.4475939773942238,13.9608,2.1959076,14.327469,2.8833922999999997,3.9578552000000005,3.1944275,-18.773360999999998,-18.876907,-14.489639000000002,-2.9084625,-4.987213,-2.7579346
1602,Q,-1.7282173136002221,-1.0259528800055993,9.003120420436717,0.0045367770429349955,-0.0040237413888251465,-0.005738510372392556,0.21968631265466768,0.3758685431409994,0.10353152208135713,0.03108175729964992,0.023109691675036338,0.03893015812682706,-0.6187897,0.56056213,9.815047999999999,0.6083374,0.39132690000000003,0.65374756,-3.7380980999999998,-4.0347137,7.9223633,-0.47615050000000003,-0.35110474,-0.58122253
1602,R,-1.6028820869529958,-1.7140042509513147,8.891743587772826,0.0024299225982689827,0.003521159044310726,0.0028809868095628966,0.4743775379563864,0.15282603089378433,0.12511111773137176,0.03921167664555454,0.038661164900768256,0.12689034679483432,-0.43515015,-0.40333557,9.9027405,0.5279845999999999,0.5418854000000001,1.0218201,-4.2401886,-2.66008,7.786117599999999,-0.3407898,-0.29881287,-1.5869904
1602,S,1.0499555746120004,-9.520408860283696,0.4212389706001312,-0.0011643538466413557,-0.000762768414078175,-0.005887280340714187,0.8263755026033571,0.37159655973170735,0.9669763918361639,0.1817368868862816,0.2787941095219595,0.10711159869037669,5.3909607,-6.164871,5.642853,1.8388977,1.8755493000000003,0.74705505,-2.0789948000000003,-13.184891,-3.7285156,-1.2636261,-1.6152954,-0.6654663000000001
1603,A,1.114759821573743,9.815323120088319,0.3589155148562524,0.004458933702793775,-0.04465530730277156,0.08441748390136579,4.418195913684427,4.987653923869738,5.414024133924559,1.8812941173096778,1.9682165783077132,0.9331273606154565,16.897078,19.612701,19.612701,6.3809342000000004,5.5747952000000005,3.6224317999999998,-15.161283,-5.786187,-16.587626999999998,-4.64189,-8.692291,-2.96543
1603,B,2.1575252613312537,7.286173928891531,0.3303353368764405,0.01309405220670657,-0.16544552042058952,0.045416282451852794,7.058248240354795,9.367445979754601,6.7600567706930486,1.840963257855138,3.274444615800709,2.465881349359416,19.612701,19.612701,19.612701,6.873619000000001,8.722385000000001,8.703211,-17.192762,-12.397177000000001,-19.6133,-5.1577444,-8.72638,-5.904495
1603,C,3.5651193847624194,8.520616335451328,2.6038406289108824,-0.06093904195559737,-0.15636038367783242,-0.011974956612879591,3.8500683107185636,4.81807992248737,4.397151540092027,1.5072696075430265,1.7813578776748713,1.1958102065872975,19.612701,19.612701,19.612701,5.610748,8.722385000000001,4.1910167000000005,-15.060726,-8.147469000000001,-19.6133,-5.033375,-8.72638,-3.4927358999999996
1603,D,8.638911846817871,3.6370247161430145,2.2006762868200025,-0.004752482207785487,-0.008342288771203684,0.003116742998723115,1.3149299473118035,0.7919733451515891,1.0737646304493098,0.3835399385983964,0.3255142329398193,0.3247688055888848,15.744270000000002,19.214067,13.295601000000001,7.609983000000001,5.003547,8.703211,-11.763910000000001,-6.9012866,-14.007875,-7.007842,-6.744722,-5.5361795
1603,E,0.7117108127510646,9.69134391710994,0.20972334014552377,-0.01295077965827527,-0.002692679724774993,-0.011102743015118599,0.21182365991230973,0.09959885367903347,0.2140009550265258,0.04498219586979864,0.09402356748123811,0.03216029472978857,2.979584,11.696274,2.8760347,0.6130597,2.1510352999999998,0.36938044,-1.5502456,8.1163435,-1.8130093,-0.5430186,-0.99282646,-0.2972088
1603,F,9.435856392154303,2.0610842377338114,1.1817584777976498,-0.013550359903249758,-0.01163112429283971,-0.012330123199020123,0.6903948417723589,0.647820192969024,0.9572663445375863,0.14785138627714942,0.21409089534698023,0.13599339198842197,18.425179,16.3105,19.612701,3.2559807000000003,2.518019,2.4980452,-9.053075,-9.093777000000001,-4.855441000000001,-3.9617186,-8.502674,-2.748116
1603,G,6.59099578964751,-1.5945048930268189,6.980914443626695,-0.017445860269589806,-0.004685179949598774,-0.014739543183963644,0.5958091868608105,0.9202344788559469,0.4612909883218804,0.12481004421839437,0.18042707762705615,0.09539039438274591,11.841722,5.6156,13.239336999999999,1.2652678,3.9156458,1.2194614,-4.155137,-6.5265937,2.9801826,-1.5635419,-3.8192394,-1.4365091
1603,H,8.918571841365562,0.32939446602480793,4.048218509022391,-0.014781518495482133,-0.0063490210170649534,-0.012896937867248931,0.16949559862483574,0.16953765891338707,0.24262002974805053,0.1141735439959839,0.12167680093379242,0.035902503430832296,11.6507845,2.0757727999999998,6.172850599999999,0.8183894,0.90254533,0.29481193,6.8761472999999995,-0.5446809,2.2816741,-0.81253046,-1.417867,-0.27776772
1603,I,6.614481652615259,0.740990302319814,7.104376996941483,-0.013344084475597366,-0.004411838374994457,-0.015799671339654202,0.5221691404071624,0.8511738772581725,0.4549981399764979,0.16487751509767776,0.16925129738617617,0.13803055161762967,14.013263,16.537948999999998,14.630367999999999,2.2003037999999995,6.206497,1.4546186,-3.1812953999999998,-4.5920787,-1.4119805,-1.6839168000000002,-1.5925703000000002,-2.0359867
1603,J,8.826025233946801,0.2994311541136587,4.243179836341476,-0.014853616080846642,-0.006138314945035464,-0.014619585970168401,0.3148341767764901,0.33224835576517053,0.37886317563546157,0.2747436997750422,0.24261032866296994,0.05932354619597247,15.857995,2.1523874,8.125919999999999,0.9960223,1.7238642,0.4596616,3.3399115,-2.4504653999999997,1.7950528000000001,-0.96992326,-1.3954965,-1.0165286
1603,K,5.233769271740508,2.271439902723081,7.8786579285366685,-0.014080453536275702,-0.004356343584633115,-0.017097541770050708,0.40256080222380486,0.47915913129217697,0.4081600062180559,0.043688343844092314,0.10994977503689114,0.08230924326863094,15.278598,11.534067,19.612701,1.4223944,5.4858456,1.2130698999999998,-4.4999022,-6.220136,-2.368464,-0.680704,-1.7765948,-3.5404065
1603,L,7.50972537834662,0.6077978477918871,6.225103377801417,-0.01575763698694737,-0.006344238943458228,-0.013652021663546893,0.30454676957624627,0.3820773065874928,0.19004255940901862,0.06470972646828553,0.08103295675555733,0.09047384511086197,10.945093,10.780492,11.786655,1.5385082,2.890329,1.3888385,-0.7410054,-3.0304607999999997,0.32680854,-1.4455639,-1.3161341999999998,-3.3454629999999996
1603,M,-0.49759367371377144,9.249250057390901,2.042559378984585,0.01008830954976722,-0.020339855464509008,-0.01562533504218574,3.7771434817722622,3.442123866550474,3.7756801769737187,1.2796042963579712,1.6252598997819991,0.7697506730176762,19.612701,19.612701,19.612701,6.2006383000000005,8.722385000000001,3.9422773999999996,-19.6133,-8.890269,-18.918982,-5.6243300000000005,-8.72638,-3.5273568999999996
1603,O,-0.49993400504574714,9.255082086191887,2.3011233934111703,-0.016976456736550655,-0.004113878620416752,-0.019830720691984036,1.724092659512425,1.8364586494116062,2.0674081699202564,0.5484868206550431,0.7417130724164204,0.2748119014612781,13.446435000000001,19.612701,19.612701,4.6144595,7.2339444,3.3188313999999997,-18.677167999999998,-10.269928,-19.6133,-4.8008804000000005,-8.72638,-2.2032332
