ID,output,accel_phone_x_mean,accel_phone_y_mean,accel_phone_z_mean,gyro_phone_x_mean,gyro_phone_y_mean,gyro_phone_z_mean,accel_watch_x_mean,accel_watch_y_mean,accel_watch_z_mean,gyro_watch_x_mean,gyro_watch_y_mean,gyro_watch_z_mean,accel_watch_x_std,accel_watch_y_std,accel_watch_z_std,gyro_watch_x_std,gyro_watch_y_std,gyro_watch_z_std,accel_phone_x_std,accel_phone_y_std,accel_phone_z_std,gyro_phone_x_std,gyro_phone_y_std,gyro_phone_z_std,accel_phone_x_max,accel_phone_y_max,accel_phone_z_max,gyro_phone_x_max,gyro_phone_y_max,gyro_phone_z_max,accel_watch_x_max,accel_watch_y_max,accel_watch_z_max,gyro_watch_x_max,gyro_watch_y_max,gyro_watch_z_max,accel_phone_x_min,accel_phone_y_min,accel_phone_z_min,gyro_phone_x_min,gyro_phone_y_min,gyro_phone_z_min,accel_watch_x_min,accel_watch_y_min,accel_watch_z_min,gyro_watch_x_min,gyro_watch_y_min,gyro_watch_z_min
1601.0,B,1.899033733835727,8.472571268623037,0.7938151427785017,0.05246840741901117,-0.12892038531384176,-0.15051057956454003,-1.5759297790435849,-6.6960317601069725,4.6254718836683955,-0.2831898681854417,0.12402143137505267,0.003046999351560251,6.777227534517761,8.902287246156916,7.553684374693479,2.213964070227316,2.1852902470780773,2.272484235903876,5.942339365842283,9.638626383370323,7.136855035284346,2.4526423286467467,3.201093971084902,2.1638338718695493,19.612701,19.612701,19.612701,8.7061405,8.722385000000001,7.249391,19.508854,19.535639,19.652206,9.134455,8.498385,11.619447000000001,-19.6133,-14.055160999999998,-19.6133,-5.840845,-8.72638,-6.119944,-19.71715,-19.690363,-19.573795,-10.269525999999999,-8.330656,-5.8860483
1601.0,C,-0.49539430748115176,-9.624370187925043,-1.9539759553473814,-0.0011449822309223842,0.046043989729592075,0.01772324815749007,9.39840753421985,-2.0095331822993603,1.1064237008866213,-0.07950084603297697,0.005366985012370451,-0.034231246215512406,2.930415930339905,1.5187780933802295,1.6422956846768553,1.141030447453441,0.46865833179637545,0.7004272224540863,2.5109439828392626,3.318606997342056,2.912556574006941,1.0941667747345676,1.2865388908648447,0.9141568945779547,17.228676,5.48332,13.626598999999999,4.869856400000001,7.111439,4.0605216,19.482817,5.4486045999999995,9.481189,6.375996,1.6872874,3.1333764,-19.320010999999997,-19.6133,-19.6133,-4.3769054,-7.0938625,-3.1401334,-0.17776948,-13.889362,-6.576722599999999,-8.586604,-1.9846361000000001,-3.611872
1601.0,D,-7.609986442606965,1.2504194635247197,5.848080186610523,-0.015813722166384176,-0.005541453262819772,-0.01111974567584579,-2.4942177778567367,-4.289470010383105,8.562502700971661,-0.0014786430297356263,-4.560454345626232e-05,0.0016894712692796378,0.13662268497528507,0.19882926791852815,0.10508862878186197,0.10736592098746703,0.04404102327870044,0.05470767028859506,0.07499428592110692,0.07860679891422241,0.050432756276174634,0.027990304919342752,0.020959875833467034,0.02342299146537359,-5.345654,3.067571,6.739678,0.515588,0.5209143,0.43409526,-0.51714754,-1.1153988000000001,9.551369000000001,1.9009857,1.5238283000000001,1.0944931999999998,-9.090185,0.35913026,4.3436804,-0.49188587,-0.5190501000000001,-0.42876893,-3.6559459999999997,-8.46081,5.995979,-3.5126505,-0.73992497,-0.5641254
1601.0,E,0.8621170332584231,9.679312674866987,0.5296897992713435,-0.013635255163835043,-0.005948041370317014,-0.009748374129181957,-9.247090816213229,-3.1698652598433954,1.6421502717767924,0.0041233570195808,-0.0011333901852906727,8.100427873403786e-05,0.12651971011935717,0.3806188089306411,0.28482149778203075,0.16259776879398272,0.045691262091154664,0.04340363709085242,0.1697296486825339,0.03891664503198669,0.2955059328667321,0.025529460291850475,0.08867138530678123,0.016146415069003668,1.8764555,9.946711,1.7794904999999999,0.1717739,1.5869777,0.11504856,-8.503456,0.104297414,4.3760023,3.8163063999999998,0.45832762,0.5037007,-0.83497787,9.372701,-0.7344214,-0.1984055,-0.80400836,-0.18988339999999998,-11.433959,-4.347571,0.41748893,-1.6880718000000001,-0.42129317,-0.4624944
1601.0,F,-5.164251944291704,-0.4556858189484805,8.183870611549487,-0.013362504013487002,-0.005747197331465308,-0.008469277468468178,0.3073940285768743,-1.7708036275689856,9.653939787673524,-0.00157406951874452,0.00013544431204221067,-0.002313818336950851,0.24958623232031504,0.8547721961166433,0.3182314574555757,0.16570248859886164,0.07972310717150838,0.14689407482433658,0.1390345986032214,0.10798534935899692,0.07269208788953893,0.024145929743787094,0.04501075697136534,0.03445336376555059,-2.5510217999999996,2.0248961,9.330803,0.44368264,1.0530138999999998,0.6247775999999999,2.4582467,3.7535098,11.597663,0.9928435,0.54646575,2.5038023,-7.767389,-2.5629928,6.7426705,-0.54621434,-0.95927066,-0.57577544,-2.0811598,-8.483255,6.569839,-1.6305497,-0.4714991,-1.6656426
1601.0,G,-4.248502027367485,0.942558278467513,8.601891347416233,-0.013869641653670375,-0.00668312281586604,-0.011052797859804881,8.364352552578413,-3.4588863107439387,1.868879090839857,-0.008312158165585814,0.00226637778207384,-0.0061113585211160365,1.6016501276248871,1.82738102823612,3.1436938606388973,0.5950869617725488,0.3158920614841534,0.3221091140683732,0.11241023044325474,0.1507684016574469,0.05919953518302549,0.06582476040062714,0.02191766736697601,0.13392637423608555,-3.3764230000000004,1.8417397,9.131485000000001,0.42903525,0.19307919,0.65460503,19.668667000000003,4.4063787,12.24275,8.380194,2.165852,4.555619200000001,-5.6784476999999995,0.16579847,7.969100500000001,-0.35579833,-0.23409186,-0.86233157,-2.3430257,-16.401628,-5.354632,-5.548148,-1.7732995999999999,-1.861525
1601.0,H,-1.0258388821750901,0.7513477994982055,9.577655266511533,-0.012519041730977606,-0.006155084326508538,-0.003231038504424733,2.302003416582799,-8.844656001290614,-1.297764641278654,0.0051888805456968305,0.003968813672657845,-0.008077715484086612,2.1258772564769055,1.2732839508620115,2.2357355842638094,0.559215937322242,0.3208470135380067,0.29162196932717144,0.2510521725829123,0.67457942895786,0.09956092339564544,0.03779287446242134,0.02594055493220675,0.06557121230109465,-0.027533319,3.70802,12.7497225,0.55127436,0.3291667,0.9243832000000001,9.132383,-0.20006548,10.904391,3.5763671,1.0794158999999999,1.4631854,-3.1848867000000003,-2.1212628,7.821258500000001,-0.44208476,-0.36272255,-0.64075655,-1.8163011999999998,-14.728082,-6.573281,-3.0990412,-1.824684,-1.1200806
1601.0,I,-4.390385147539902,0.4487992625310297,8.601008550842167,-0.015207234598984626,-0.005928263985954319,-0.011417292381591705,3.4588644209830695,-3.0706006551922886,7.7784185537887325,-0.0023078944942309947,-0.02005101542699333,0.00017626845851194766,2.0608111393635027,2.0574126769758845,2.4952423877934606,0.7475050329660118,0.2741934342195509,0.4361986933433391,0.16690334315283814,0.15776938608208713,0.11662585035028167,0.026317922645929078,0.03299395692274726,0.03316984017486733,-1.9183542000000002,4.0892963,10.615890499999999,0.19973709,0.8274442,0.6508765999999999,9.04664,2.7512369999999997,11.258434,5.2043037000000005,1.5482476,2.6337996,-5.8274870000000005,-1.42455,5.7562594,-0.629305,-0.5685849000000001,-0.24394555,-0.58897364,-10.977116,-3.3390136,-4.3138843,-1.8070308999999998,-1.7106924
1601.0,J,-2.2694810436341344,0.20135926428155307,9.369712329977864,-0.01235813064533038,-0.007158057480767196,-0.007941180438687395,2.0707499830081675,-8.20994799301692,3.0930291689353284,0.007166166701705993,0.01623741370465929,-0.001906280323489731,1.7268906241816881,1.6345016900668379,3.2236099786336285,0.8555971341943931,0.33908561680224886,0.3301117110783636,0.27236334956640285,0.2586444649843868,0.09422082826960627,0.03989230379568643,0.02941308452635274,0.06805181646141477,-0.43754035,2.4181437000000003,11.824364,0.6460829,0.45886266,0.6543386999999999,8.703821000000001,3.3505356,10.380061,9.545827000000001,2.4363005,3.450947,-3.5176809999999996,-1.3652935,7.1909847000000005,-0.38083205,-0.3368899,-0.54941016,-0.9543886999999999,-12.633155,-9.88925,-6.4970627,-2.0208375,-1.3150452
1601.0,K,-2.3987352840377083,1.0290477901097546,9.228747893924655,-0.01199928289722392,-0.006474020679064323,-0.007522219647059897,2.931573238835322,-6.249915779456258,4.460074679144683,-0.004203438559249609,0.00436231701261401,-0.004508264503891976,3.387794030175736,4.0309857260233635,1.013083750375928,0.38525598975598213,0.15941698915412875,0.4200443204671341,0.12425400529482568,0.14013921575893623,0.07947604553445385,0.03008582511643109,0.03255768780811369,0.06061607904046426,0.87567925,3.6984432000000003,10.548254,0.5547365,0.63649553,1.4727281,8.890269,4.0101379999999995,9.945364,2.2870228,1.1905273,2.044508,-3.4554317,-1.8537107,7.374739599999999,-0.6380934,-0.9321064,-0.5837649,-1.3808558000000002,-11.588086,0.8928876,-2.3839345,-1.2980098,-1.9828949
1601.0,L,-3.236929788388398,2.616562983549086,8.627088385103049,-0.009642343623467073,-0.006077332511487494,-0.003673757161618257,3.0753389989714908,-5.175986723851478,5.2458030243863325,0.0011275135255429123,0.013029957223279346,-0.001133426709284941,3.5762150491561746,3.9902721221371276,2.1356200831211307,0.5087564337827389,0.29174862177841016,0.5037901955182723,0.22009315204869742,0.15635361983894586,0.09104330137727537,0.046256346492610616,0.05177806860087891,0.11089209300892287,0.4914099,4.132391999999999,10.263943,0.52357745,0.7946873000000001,0.81226414,10.201095,4.022558,12.8053875,4.599096,1.761797,4.166815,-4.401141,-0.7942764,7.6614455999999995,-0.5334312,-0.84581995,-0.54168695,-2.6821042999999998,-19.70443,-8.299949,-2.858476,-1.7948616999999998,-2.095941
1601.0,M,1.7179138739183717,9.185743763541621,1.2443153580134494,-0.01731709932069596,0.04351919238047433,-0.06115153980120569,-9.730106901876793,-2.327795201541053,0.8686903682984178,0.0069723855404191255,-0.036780466274379746,0.08793121969557073,2.725043894235418,2.7649843796588813,2.2722071771038785,2.2203197949365823,1.138151298834445,1.4468154145209626,2.7620888458872233,2.8278579999388618,3.043691019192764,1.2263427633604054,1.632752955938598,0.8560609485747086,19.612701,19.612701,19.612701,5.617672,8.722385000000001,5.321528400000001,4.1099467,19.535639,19.652206,14.131695,5.288519,10.373086,-16.579248,-19.6133,-19.6133,-6.402506,-8.72638,-5.5098142999999995,-19.71715,-19.690363,-18.0445,-15.31541,-6.991762599999999,-6.025591400000001
1601.0,O,1.0096905926883148,9.619524676167288,0.6879026525145155,-0.018900354111166248,-0.021647011999822573,-0.013605269460855874,-2.129497203723008,-3.593703728728588,-1.5428362730588374,-0.3291416139520323,0.28452421871969213,-0.4932127909819557,8.36204813649191,6.367076055233538,6.472204004201432,2.9003048343517284,2.976624826917822,3.2505452216001443,1.0259426177635071,0.6172894362262386,1.2178287216601864,0.2736534659884327,0.9588777631115761,0.2021751298234477,7.1514807000000005,19.612701,16.769586999999998,2.0833909999999998,8.722385000000001,1.9220034,19.673754000000002,19.557634,19.637392000000002,13.341241,15.498922,13.778158,-6.0525417,-2.6880897999999998,-10.235211999999999,-4.2743735,-4.539092,-1.7379789,-19.552248000000002,-19.668367,-19.58861,-13.155335999999998,-13.456906,-8.482683999999999
1601.0,P,3.4599138979710937,8.847300151726444,1.1508543025439122,-0.006351441082828644,0.01032339525943692,-0.053105652888592265,-6.231617960393915,-2.7197209345100464,2.561054923820368,-0.09396869246075235,0.37689508488459245,-0.26563730638534133,7.880855925681706,7.82397031617874,8.35914286125293,2.774366328128408,3.0548600345212,2.103347166979917,2.442802516127675,2.4980880880980445,2.716855538579474,0.9245929023225393,1.1132583990592544,0.5132154168684294,19.612701,19.612701,17.768568,6.8539114,8.722385000000001,8.703211,19.508854,19.535639,19.652206,12.771432,12.736509,8.551494,-13.436857999999999,-12.126033,-15.198392000000002,-4.733502400000001,-7.7189064,-3.3433325,-19.71715,-19.690363,-19.573795,-13.296732999999998,-6.318869,-5.9083996
