ID,output,accel_watch_x_mean,accel_watch_y_mean,accel_watch_z_mean,gyro_watch_x_mean,gyro_watch_y_mean,gyro_watch_z_mean,accel_watch_x_std,accel_watch_y_std,accel_watch_z_std,gyro_watch_x_std,gyro_watch_y_std,gyro_watch_z_std,accel_watch_x_max,accel_watch_y_max,accel_watch_z_max,gyro_watch_x_max,gyro_watch_y_max,gyro_watch_z_max,accel_watch_x_min,accel_watch_y_min,accel_watch_z_min,gyro_watch_x_min,gyro_watch_y_min,gyro_watch_z_min
1600,K,-8.427248485995566,-0.6326526123072658,2.9998633544176347,0.005161956559708635,-0.0007994619512369565,0.0010186334366287483,0.8212123278294264,3.876224608868277,0.9984388546015038,0.29819283103174055,0.10635150364601881,0.3150271696461648,-5.966201,5.0782514,6.607398,1.0499886999999999,0.6605244,0.9797726999999999,-10.053103,-7.517644000000001,0.56443304,-1.9540587999999999,-0.6369674,-1.2945681999999998
1600,L,-6.070384510801675,-6.292527003968367,2.6269820694355075,0.0026777255797057887,4.575381559811481e-05,0.004206910392875377,1.2811082418862918,2.000380724401164,1.6853319787322456,0.3709660436212668,0.13875137724340283,0.2671608007143129,-0.40462008,0.70838445,8.525902,2.8127847000000004,0.99037796,1.4737561000000001,-9.102755,-11.358392,-3.0740054,-2.5040307,-1.0474415000000001,-1.4855901000000002
1600,M,9.966780583001379,-1.2627118555819163,-0.2270914869052978,-0.02846239819158757,-0.010216369209808496,0.04551177729444771,2.6774321937769914,3.162056307020876,2.8903209284243205,2.7225381997384526,1.3045527694474388,1.3997232931452999,19.761143,19.990686,18.464233,17.899595,7.8902793,6.028228299999999,-5.3678,-19.235315,-19.820848,-13.812362,-6.2435694,-6.7080717000000005
1600,O,5.746514961300672,-3.4341898676175626,1.1362353601198358,-0.2168661541334804,0.04812133058472427,-0.06647687940205396,7.054004873994667,6.518379300321517,6.791479510279783,2.4877562844376784,4.3736385016041694,3.541974078384461,19.761143,19.990686,19.405155,22.754925,8.821439999999999,10.026125,-19.464859,-19.235315,-19.820848,-14.594265,-34.90016,-22.955528
1600,P,5.490371654689446,-0.8317857489909791,1.9108580804956483,-0.0853067928402163,-0.3455674353433697,0.40887912102353885,8.87082635389922,8.42189341171615,8.398663089604188,3.9058203963491116,5.228177072719701,3.000080249715688,19.761143,19.990686,19.405155,18.03584,12.614852,12.628558,-19.464859,-19.235315,-19.820848,-27.31891,-25.632406,-15.5285015
1600,Q,-0.05511989407775305,-9.266965579832744,-2.338585363130934,-0.007849489282302982,-0.005934151560080455,0.0030362014657516713,0.44790537519977874,0.9493408284355963,2.0550861074630595,0.75159545560797,0.21730649925828574,0.19939904480776358,9.235783,1.7058687,11.72665,6.59961,2.308618,2.038869,-5.0360537,-19.33677,-10.098892,-7.084421000000001,-2.4328141,-2.528996
1600,R,-7.565003892919559,-1.6209381016718436,4.991234924633336,-0.006178197830568809,-0.010521843732611004,-0.016299785475529162,3.163787853319252,3.0402080365471265,5.3269331523901835,0.9150351082038396,1.7353548046755924,0.6178692511331431,19.610456,8.873061,19.622278,5.192753,5.806961,2.1091976000000003,-18.25085,-16.127193,-8.076241,-6.941639,-4.924576,-2.5012712
1600,S,-2.906274772239371,-5.56794366482889,1.3434687910383103,-0.026123624572122202,0.10620701001508973,-0.017423194848816756,5.074841897192426,4.074384577048436,5.17635783199282,1.9818639886864542,0.9597009324653665,1.06294984087864,19.0972,11.71857,14.368951000000001,13.536265,5.907344999999999,3.8636117,-19.32016,-19.303102,-18.862568,-14.169904999999998,-3.9941273,-6.4374824
1601,A,-10.055539680449856,-2.506569070060215,1.989285911606661,-9.921352362576147e-05,-0.023209116712248783,0.01437092968718213,3.0272221665056795,1.7798828599156093,1.8625054656183535,1.5963428573594771,1.2183898530733208,1.9100824603961772,-1.2985551000000002,4.297143,13.817535999999999,8.830295,4.045995700000001,6.124800700000001,-19.71715,-11.643452,-2.7910407000000004,-8.15441,-4.024504,-3.9526007000000005
1601,B,-1.5759297790435849,-6.6960317601069725,4.6254718836683955,-0.2831898681854417,0.12402143137505267,0.003046999351560251,6.777227534517761,8.902287246156916,7.553684374693479,2.213964070227316,2.1852902470780773,2.272484235903876,19.508854,19.535639,19.652206,9.134455,8.498385,11.619447000000001,-19.71715,-19.690363,-19.573795,-10.269525999999999,-8.330656,-5.8860483
1601,C,9.39840753421985,-2.0095331822993603,1.1064237008866213,-0.07950084603297697,0.005366985012370451,-0.034231246215512406,2.930415930339905,1.5187780933802295,1.6422956846768553,1.141030447453441,0.46865833179637545,0.7004272224540863,19.482817,5.4486045999999995,9.481189,6.375996,1.6872874,3.1333764,-0.17776948,-13.889362,-6.576722599999999,-8.586604,-1.9846361000000001,-3.611872
1601,D,-2.4942177778567367,-4.289470010383105,8.562502700971661,-0.0014786430297356263,-4.560454345626232e-05,0.0016894712692796378,0.13662268497528507,0.19882926791852815,0.10508862878186197,0.10736592098746703,0.04404102327870044,0.05470767028859506,-0.51714754,-1.1153988000000001,9.551369000000001,1.9009857,1.5238283000000001,1.0944931999999998,-3.6559459999999997,-8.46081,5.995979,-3.5126505,-0.73992497,-0.5641254
1601,E,-9.247090816213229,-3.1698652598433954,1.6421502717767924,0.0041233570195808,-0.0011333901852906727,8.100427873403786e-05,0.12651971011935717,0.3806188089306411,0.28482149778203075,0.16259776879398272,0.045691262091154664,0.04340363709085242,-8.503456,0.104297414,4.3760023,3.8163063999999998,0.45832762,0.5037007,-11.433959,-4.347571,0.41748893,-1.6880718000000001,-0.42129317,-0.4624944
1601,F,0.3073940285768743,-1.7708036275689856,9.653939787673524,-0.00157406951874452,0.00013544431204221067,-0.002313818336950851,0.24958623232031504,0.8547721961166433,0.3182314574555757,0.16570248859886164,0.07972310717150838,0.14689407482433658,2.4582467,3.7535098,11.597663,0.9928435,0.54646575,2.5038023,-2.0811598,-8.483255,6.569839,-1.6305497,-0.4714991,-1.6656426
1601,G,8.364352552578413,-3.4588863107439387,1.868879090839857,-0.008312158165585814,0.00226637778207384,-0.0061113585211160365,1.6016501276248871,1.82738102823612,3.1436938606388973,0.5950869617725488,0.3158920614841534,0.3221091140683732,19.668667000000003,4.4063787,12.24275,8.380194,2.165852,4.555619200000001,-2.3430257,-16.401628,-5.354632,-5.548148,-1.7732995999999999,-1.861525
1601,H,2.302003416582799,-8.844656001290614,-1.297764641278654,0.0051888805456968305,0.003968813672657845,-0.008077715484086612,2.1258772564769055,1.2732839508620115,2.2357355842638094,0.559215937322242,0.3208470135380067,0.29162196932717144,9.132383,-0.20006548,10.904391,3.5763671,1.0794158999999999,1.4631854,-1.8163011999999998,-14.728082,-6.573281,-3.0990412,-1.824684,-1.1200806
1601,I,3.4588644209830695,-3.0706006551922886,7.7784185537887325,-0.0023078944942309947,-0.02005101542699333,0.00017626845851194766,2.0608111393635027,2.0574126769758845,2.4952423877934606,0.7475050329660118,0.2741934342195509,0.4361986933433391,9.04664,2.7512369999999997,11.258434,5.2043037000000005,1.5482476,2.6337996,-0.58897364,-10.977116,-3.3390136,-4.3138843,-1.8070308999999998,-1.7106924
1601,J,2.0707499830081675,-8.20994799301692,3.0930291689353284,0.007166166701705993,0.01623741370465929,-0.001906280323489731,1.7268906241816881,1.6345016900668379,3.2236099786336285,0.8555971341943931,0.33908561680224886,0.3301117110783636,8.703821000000001,3.3505356,10.380061,9.545827000000001,2.4363005,3.450947,-0.9543886999999999,-12.633155,-9.88925,-6.4970627,-2.0208375,-1.3150452
1601,K,2.931573238835322,-6.249915779456258,4.460074679144683,-0.004203438559249609,0.00436231701261401,-0.004508264503891976,3.387794030175736,4.0309857260233635,1.013083750375928,0.38525598975598213,0.15941698915412875,0.4200443204671341,8.890269,4.0101379999999995,9.945364,2.2870228,1.1905273,2.044508,-1.3808558000000002,-11.588086,0.8928876,-2.3839345,-1.2980098,-1.9828949
1601,L,3.0753389989714908,-5.175986723851478,5.2458030243863325,0.0011275135255429123,0.013029957223279346,-0.001133426709284941,3.5762150491561746,3.9902721221371276,2.1356200831211307,0.5087564337827389,0.29174862177841016,0.5037901955182723,10.201095,4.022558,12.8053875,4.599096,1.761797,4.166815,-2.6821042999999998,-19.70443,-8.299949,-2.858476,-1.7948616999999998,-2.095941
1601,M,-9.730106901876793,-2.327795201541053,0.8686903682984178,0.0069723855404191255,-0.036780466274379746,0.08793121969557073,2.725043894235418,2.7649843796588813,2.2722071771038785,2.2203197949365823,1.138151298834445,1.4468154145209626,4.1099467,19.535639,19.652206,14.131695,5.288519,10.373086,-19.71715,-19.690363,-18.0445,-15.31541,-6.991762599999999,-6.025591400000001
1601,O,-2.129497203723008,-3.593703728728588,-1.5428362730588374,-0.3291416139520323,0.28452421871969213,-0.4932127909819557,8.36204813649191,6.367076055233538,6.472204004201432,2.9003048343517284,2.976624826917822,3.2505452216001443,19.673754000000002,19.557634,19.637392000000002,13.341241,15.498922,13.778158,-19.552248000000002,-19.668367,-19.58861,-13.155335999999998,-13.456906,-8.482683999999999
1601,P,-6.231617960393915,-2.7197209345100464,2.561054923820368,-0.09396869246075235,0.37689508488459245,-0.26563730638534133,7.880855925681706,7.82397031617874,8.35914286125293,2.774366328128408,3.0548600345212,2.103347166979917,19.508854,19.535639,19.652206,12.771432,12.736509,8.551494,-19.71715,-19.690363,-19.573795,-13.296732999999998,-6.318869,-5.9083996
1601,Q,0.14474127511707377,-6.49564397906717,7.346595172543042,-0.004328981829583434,-0.000302728334545766,-0.0008850115636045564,0.6045413034228556,1.0571923942498962,0.7022549413025596,0.31338196450022887,0.1359809718083566,0.09706360964510934,4.7705965,5.279065,11.3802395,1.7253189999999998,1.4480351999999999,0.73196584,-4.360889,-12.574497000000001,1.5333364999999999,-4.842877,-1.5059483,-0.50161064
1601,R,5.150759710335537,-7.562907038212669,-1.380231688983039,0.007193582134993071,0.0011380227934351512,0.004598915227678413,2.609834361968885,2.137051043956835,5.531942695535814,0.7248923140767313,0.9590275500295027,0.26701753512237963,19.668667000000003,9.0654955,19.693506,7.776134,6.25793,2.2695458,-14.349947,-19.691260999999997,-19.532495,-9.862511999999999,-5.3726273,-2.3728764
1601,S,6.2485478895682975,-4.109926054042313,2.642823207264746,0.05164483063187294,0.08004888218740892,0.0026371983261677325,4.077736176016574,3.587511148959613,4.838891781238238,2.306371798646673,1.0970492283466717,1.1558279837348826,19.482817,10.435727,18.866459,14.634541,4.883831,3.958929,-10.080188,-19.779099,-15.083321,-10.518476,-5.4970775000000005,-5.529381
1602,A,9.267805630087926,-4.307477431799724,-0.04862167958446584,0.037473024052682706,0.043880187415806175,-0.041993766005412214,2.8737708608562196,1.8555962564505795,1.475723495608626,1.4565707290146839,0.49678999304930005,1.3632072000876398,19.610157,4.158429,9.876231,9.90382,2.792382,3.6215610000000003,-1.0200796,-17.576134,-6.9933133000000005,-10.147581,-2.4934802000000005,-4.4414034000000004
1602,B,1.8815293114485578,-7.991469940499325,0.1906095793642065,-0.1347117070286537,-0.0818423095747322,-0.016869149878601192,5.8723269453620475,8.87746408893978,3.5277097454591333,1.4888467304417532,2.092781990987711,1.87376528970029,19.610157,11.475109,19.577538,11.484204,5.143778,6.2420373,-18.890401999999998,-19.352632999999997,-17.558926,-14.490123,-6.8616242,-6.878861
1602,C,7.111674753305423,-4.771420587289593,1.5374144149856894,0.1660161886594311,-0.14228077689531354,0.03605881106844308,4.654070943913959,3.099414073236051,2.857245455021141,1.5629336528251554,0.9211803483370755,1.0983841254186608,19.610157,10.304345,19.259107999999998,8.786003,3.3206835,4.198951200000001,-13.53936,-19.352632999999997,-9.919027999999999,-8.145783,-6.7142496,-6.5057955000000005
1602,D,1.8595165452593534,-2.378472236210812,9.29291029348126,0.00017983784168095922,0.0005396244435670792,-0.002265662084907019,0.25190461112529966,0.6139299501913451,0.1643893828609194,0.09852267101937129,0.026209684700597792,0.03874476064158098,3.0886697999999995,1.9020436,10.191668,2.713502,0.25212198,0.31410279999999996,0.69686234,-5.3428106,8.120683999999999,-1.9022919999999999,-0.30494046,-0.2540216
1602,E,7.009311765556332,-4.358680380994322,2.905106984274094,-0.009983172772598019,-0.0012753103213638832,-0.0004431493490565008,3.006474265136957,1.6947848148944713,2.785454324428031,0.47204163053591036,0.2564251338910022,0.24576109871885968,16.424374,0.52537763,19.605669,4.1564074,2.1495006,1.6690854,-3.1123126,-16.073624,-1.8846856,-6.516768,-2.2512627,-3.4410121
1602,F,-0.12021104970518734,-2.5422467965869058,9.376465125825241,-0.001905464475781292,-0.0007322603937205111,0.0009980536364862609,0.4677393942162816,1.1724992889682868,0.4679837053158579,0.33321896674847623,0.1554199951731875,0.12339174178805515,3.1578022999999997,9.052177,12.921657000000002,2.3300123,0.9132275,2.229307,-1.9945197000000001,-11.602601,6.378303,-2.3315754,-0.8871646999999999,-1.1838036
1602,G,-7.100145309956442,-2.8143447385198925,4.565451838565764,-0.0032840850409825177,0.0029813537424043615,0.008454774034748817,1.7777954521788863,3.613814226927501,3.0162669694103577,1.0744991988171555,0.42462414128681697,0.43857437237496427,0.037708677,10.271873,12.177059,10.691025999999999,2.4235587000000005,2.5546935,-15.038579,-16.60304,-8.686014,-13.358323,-2.7567961,-2.439259
1602,H,-1.7661030768504957,-8.983286413446981,-0.8765095045331288,-0.0028298222147002216,-0.015967801490381902,0.0024211144061643064,1.6774135429089112,1.6116312716364276,2.6451029159869517,0.8294259202328578,0.3191005212246956,0.373952413750837,2.795829,3.6375406000000003,10.244939,7.192565400000001,2.5503914,1.4841096,-8.435371,-19.342007000000002,-7.864803,-7.137372,-1.5828447,-2.2869256
1602,I,-1.6921288307504296,-5.550227245212098,5.031834523057923,0.006345907209161796,-0.02184547797249073,-0.005912601199497653,4.209750453785561,3.3724046438352673,3.2309878547966693,1.07396241043444,0.5065933351648216,0.8527541658378649,7.530213400000001,5.127781400000001,19.622578,8.281125,3.2095046000000003,4.399291000000001,-9.74874,-19.34096,-9.371203999999999,-6.669925,-3.8978260000000002,-5.437337
1602,J,-0.914079018833784,-7.95067645638611,1.452839035521497,0.0007915333563225033,-0.01946139994628364,0.014933130808090498,1.4341675525629873,2.51798696672374,4.795424342584739,1.517692498329101,0.3887616938613832,0.3906175659571204,7.2476974,3.9618053,12.279561,11.551046000000001,1.9037908,2.232493,-6.205322,-19.34096,-8.27466,-8.587777,-2.0536157999999998,-3.1598903999999997
1602,K,-1.121027331643466,-5.55217662054584,5.485287524127607,0.009443791173670293,-0.006169316427886505,-0.00576121121027754,3.747855879542829,4.186130051021526,1.8623489939788447,0.5994590462327883,0.27781769599015727,0.5111140385975897,14.359224,10.650157,19.623177,8.200531,3.3964328999999998,3.7323315000000004,-7.830985000000001,-16.734722,-4.5575128,-6.2614985,-2.8503447,-3.8502197
1602,L,-1.9683160991597215,-7.6431191580951445,1.953666351781243,0.0017116790766592209,-0.004523515612037186,-0.006269917805694156,3.2494329758146585,2.915641930666825,3.4602164554213677,1.0932030879540464,0.36950121443252737,0.5232092881203524,3.1488242000000004,4.1772833,12.978667999999999,13.154905,2.7905974,2.6491385,-10.138995,-19.352632999999997,-6.7064580000000005,-11.4239235,-3.7319443,-3.7328665
1602,M,8.904768099860185,-4.562196590162168,0.6570382250024408,0.00455198183741327,0.01997388534163202,-0.06425458525773531,3.775453747277438,3.536665171680062,2.656301660551637,1.6664241990599389,1.120983241448871,1.3717808288169777,19.610157,12.234072,14.106785999999998,9.918817,5.172273000000001,5.452760700000001,-11.274446000000001,-19.352632999999997,-14.587720999999998,-6.982788,-4.275519999999999,-6.455853
1602,O,5.853261014600298,-4.232723065750248,1.3122382235999455,0.025820011033258296,0.4051036558963079,-0.10156265620344164,7.12195596768358,7.057926545095674,7.372964682688635,2.7977277536560776,3.758630187849271,2.9970199608747654,19.610157,19.873371,19.577538,19.545738,9.943432000000001,8.414214999999999,-19.615845,-19.352632999999997,-19.648466,-19.690092,-21.889848999999998,-15.672485
1602,P,7.321604264950726,-3.02159624980117,1.8736735738022212,-0.14272083635082766,-0.17887547588590058,0.18006212330635601,8.039262700557986,8.049649571891692,8.10055540218959,3.0891296522715552,3.5606400973192396,2.5061141777466798,19.610157,19.873371,19.577538,17.520771,7.133228999999999,7.107134299999999,-19.615845,-19.352632999999997,-19.648466,-22.04427,-17.261309,-10.038302999999999
1602,Q,-0.07703904345076291,-9.016765917611643,3.4965249108646255,-0.003736771148126647,0.0007912966419150705,0.00011977423999999906,0.6871279702352133,1.3282729004787606,1.1148946658188825,0.6068183311194597,0.2083209010647261,0.15874583169330073,6.083517,5.5159416,10.709414,8.851258999999999,1.3692973,1.4462723,-5.310489,-19.352632999999997,-2.0085857,-8.327193,-2.1685142999999996,-1.5832964
1602,R,-6.67759826735277,-2.153927218487182,4.204073625043091,0.003021828935775752,0.004098308010947556,-0.0003499618208437466,4.361605487745612,4.180090112139145,6.793857975355582,0.7949852967898468,1.4428331203792966,0.40246647788419865,19.552248000000002,19.883995000000002,19.603872,5.704848999999999,3.9222002000000002,3.843683,-19.673754000000002,-19.342007000000002,-19.62213,-6.2007318,-4.064095,-2.2485726
1602,S,6.392147272430328,-5.064573203574101,2.6301810343943983,-0.008594901211085195,-0.08149041671353716,0.04099485889508743,4.5114743593167566,4.372777663271968,4.143011979622825,2.3172867464781706,1.3370736392080038,1.2385603279276534,19.552248000000002,19.883995000000002,19.603872,10.728346,5.640598000000001,5.02931,-9.558251,-19.342007000000002,-19.62213,-12.289847,-13.563928,-6.093108999999999
1603,A,12.051135469247875,-1.6454589328910312,-1.4375091327391607,0.04545936284367485,0.09430734011176829,0.01602423057699145,1.9069558508588587,2.6686919736142958,1.8892136935120905,1.4837305102443248,1.6628955450909557,2.421524401314851,19.5931,6.609044,4.924873000000001,5.9333653,4.350903,5.134188,4.8717513,-9.049035,-8.475474,-4.042122,-4.4066186,-5.0486526
1603,B,1.8200446440153508,-6.4397105348917725,-7.501131987940693,-0.07409351514855636,0.07445908000938363,0.24230434793114905,11.721210927402739,10.650468587413597,7.694832953626863,1.5077915304619176,5.031516202369258,2.0259814125434294,19.5931,19.525164,19.673154999999998,6.602001700000001,10.379642500000001,6.169620500000001,-19.632901999999998,-19.700838,-19.552847,-9.501628,-10.789285000000001,-5.0593305
1603,C,11.59731055110454,-1.9650120986587234,-1.2027178860931462,-0.013521254311299332,0.11988493552548589,-0.03206947724856465,4.7254339597077175,3.716807572099984,2.910814187137421,2.092528700886966,2.0975413546033113,3.0210420241194886,19.5931,11.715877,15.837645000000002,10.062729,10.700286,10.145221000000001,-5.241356400000001,-19.700838,-18.516756,-13.028001,-8.172823,-12.338247
1603,D,4.519456781077439,-8.038394440319193,-3.008834773555356,0.009350152751892911,0.0021904006523340673,0.004739582648296702,0.6711528210574923,0.9262076048263516,1.29502070697527,0.47616963107481086,0.16953585342932298,0.16783986747160037,13.812898,1.0224738000000002,8.414572,6.7013125,3.6771169,2.0778599,-4.035876,-19.1798,-12.723835000000001,-7.905596000000001,-1.8793025,-1.8327262
1603,E,9.557846409772296,-2.492977566351376,-0.04624292283323133,0.002882449890627597,-0.0001285566271618987,-0.0011368841463732292,0.1970963678612773,0.39830262693785706,0.5680992966417292,0.3235200430662344,0.10547238968372617,0.08095801835989173,13.864373,1.6386813999999998,4.256891,2.5010376,1.3023115,0.910436,5.089624,-6.855946,-2.9281087,-5.4415636,-1.3566083999999998,-1.07202
1603,F,-0.6369256968830423,-6.845529236091054,6.885490784425871,0.005494439577575693,0.00046564803188003164,0.004394291655037496,1.3311633516537074,1.528804732150697,1.4456751088777693,0.2800333860981405,0.4596686210368265,0.45725953407489195,12.473342,-1.5982792,14.362816,4.3588977,2.4161665,3.9038327000000006,-5.5885158,-17.244387,-12.943054,-3.3046262000000004,-3.0156169999999998,-1.6579211
1603,G,-4.649919505417638,-7.630519290142115,2.939942134116375,0.0023362426471404884,-0.0016632663545252618,-0.01202022805998889,2.6938611097094425,2.713094672968097,3.29447411653692,1.0279290547352358,1.4636403936204216,0.6564980010106554,5.487061499999999,4.909161,15.061923,3.0301932999999996,3.5033279999999998,2.9197896,-13.396007999999998,-18.070387,-15.021220999999999,-5.222542,-4.5789040000000005,-2.8496826
1603,H,-1.48944301821093,-8.563776848931425,-4.0524332374881995,-0.0013247875611715682,-0.0019945939972196057,-0.0007922278424569726,0.6636084597468013,0.7075500718477469,1.5213912938063356,0.44466057247765134,0.20906751389685052,0.1148496422461997,1.2421417,-2.2590790000000003,8.389283,5.6790867,2.2978853999999997,1.2036377,-3.5199254,-13.332262,-6.873753,-3.9743385,-1.8662279999999998,-0.85658234
1603,I,-1.9329605215621097,-8.712484121665744,-0.05190871278786698,-0.008984068744312143,-0.0026147166435482937,0.0007798243836489983,1.331109810593498,1.6158902560288868,3.5329585468139606,0.8658808546224074,0.38598753109873685,0.3183728934379682,4.2301054,2.905214,9.950302,9.0163,3.073338,2.5807738,-7.8845553,-14.541332999999998,-14.290989999999999,-6.0551367,-2.5436711,-1.9849714
1603,J,-2.009066411713532,-7.18278978414364,-5.279688289977348,-0.008009499083033975,-0.009587013366219513,-0.0003410274119563485,1.0425275591979235,1.794398932508911,2.9269175258328577,0.8893412003614609,0.3713109838443573,0.28599476951150116,10.495731,-1.8712183,8.6574335,6.2756996,5.113331,1.3666266000000002,-4.705055000000001,-16.166995999999997,-11.702858,-5.384655,-3.5249085,-2.1189187
1603,K,-1.3500809421298743,-9.245241175742436,-0.3798826557847347,0.00024343825446840174,-0.004779406115717122,0.0013384198675291598,1.7954098729885646,0.7403724670984934,2.1090210712190918,0.413070125357364,0.1969015817558278,0.22005970950301468,7.819014,-1.5216649,9.560047,4.105821,2.3822377,1.8617035,-5.1527709999999995,-15.317054999999998,-6.823475,-4.9894085,-4.2855434,-1.9040061999999998
1603,L,-1.642875266315399,-9.214300001693518,0.17152840038806272,-0.0030460676665989557,0.0002697728790285887,0.0007193192875908989,1.0239423546885018,0.6884103340059091,2.530210284417673,0.2452077475007938,0.12392635269764617,0.1534757162320241,3.0090625,-4.4258313,7.28795,3.4563352999999997,1.1841218,1.4921011999999998,-5.4712,-11.948413,-7.5034279999999995,-4.1038559999999995,-0.93869823,-1.7622832
1603,M,9.663190246933098,-3.3465357518186423,-1.3100934797864268,0.0016115180963076172,0.03101779560442253,0.0017616334742420925,2.853248760632125,2.8055694192262437,2.0890454038035164,1.4177496264182408,1.2651112587396363,1.3706068248901302,19.5931,19.525164,19.462464999999998,11.213673,10.217601,6.1941276,-4.6021047,-19.700838,-12.914324,-10.367621,-6.4890347,-5.444953
1603,O,5.6878371312021745,-2.242406577202775,-7.616770804893131,-0.16065330893162408,-0.01908449130438095,-0.005825573732420923,5.0228003593368,5.715417924060948,6.32004138534843,1.936060881175146,2.7611157448813795,1.265236888773462,19.5931,19.525164,19.673154999999998,12.871315,10.76484,6.006647599999999,-19.632901999999998,-19.700838,-19.552847,-16.621589999999998,-11.453402,-7.6649575
1603,P,8.554561556223714,-2.336000640685676,-0.8497918827865057,-0.017521538535878955,-0.42400083828530855,0.24745224701064122,4.77074359639761,6.221556585568804,6.153382252161721,2.7488230830253966,2.427826047728127,2.3706359110037063,19.5931,19.525164,19.673154999999998,19.1393,5.2936559999999995,5.7658906,-19.632901999999998,-19.700838,-19.552847,-11.609437,-13.181226,-13.081828
